"tree_id","lambda","rho_seqdef","rho_priority","top10_seqdef","top10_priority","top1_is_target"
36,11.5,0.881256435813585,0.947270632904243,5,9,FALSE
36,12,0.874173921879181,0.944936606988517,5,9,FALSE
36,12.5,0.869018412140187,0.94359413648282,5,9,FALSE
36,13,0.864578777741048,0.941386455822838,5,9,FALSE
36,13.5,0.85998008338551,0.939059300003053,5,9,FALSE
36,14,0.850843196118452,0.938253650853002,5,9,FALSE
36,14.5,0.847038928319388,0.937375618783894,5,9,FALSE
36,15,0.842930706212447,0.936483578203341,5,9,FALSE
36,15.5,0.841376777299111,0.936141688024744,5,9,FALSE
36,16,0.838005462078761,0.934523265065059,5,9,FALSE
36,16.5,0.836798689203631,0.932360482374286,5,9,FALSE
36,17,0.834038154042658,0.931681331687993,5,9,FALSE
36,17.5,0.832117888988413,0.931163276283143,5,9,FALSE
36,18,0.831615512305808,0.930782214542001,5,9,FALSE
36,18.5,0.829822654163471,0.930032084804628,5,9,FALSE
36,19,0.829485932169407,0.92990626061113,5,9,FALSE
36,19.5,0.8282963490773,0.929455502801768,5,9,FALSE
36,20,0.827301243269364,0.928982434872491,5,9,FALSE
36,20.5,0.824257423166636,0.928114972400899,5,9,FALSE
36,21,0.822069800169671,0.927014164267495,5,9,FALSE
36,21.5,0.81925057297685,0.926548498390235,5,9,FALSE
36,22,0.818320411108939,0.926313013149099,5,9,FALSE
36,22.5,0.817996169218746,0.926240410072627,5,9,FALSE
36,23,0.816446329581673,0.925968304025295,5,9,FALSE
36,23.5,0.816202360637477,0.925921601881922,5,9,FALSE
36,24,0.815246995715726,0.925623820338429,5,9,FALSE
36,24.5,0.814556876480428,0.925547112874727,5,9,TRUE
36,25,0.81454285892442,0.925503744239287,5,9,TRUE
37,1,0.951518007758579,0.914339421765194,7,7,TRUE
37,1.5,0.96463461615346,0.9504838977881,7,8,TRUE
37,2,0.979026913911089,0.979207349625676,8,9,TRUE
37,2.5,0.998953859676734,0.999271837355149,10,10,TRUE
37,3,0.986972116178459,0.992906462506999,5,10,TRUE
37,3.5,0.962576150780651,0.982736402178506,2,5,TRUE
37,4,0.925854835261508,0.972220597001296,2,5,TRUE
37,4.5,0.887852993106908,0.963585650348688,2,4,TRUE
37,5,0.865884213627266,0.956139478175447,2,4,TRUE
37,5.5,0.841162846611488,0.947260231939941,2,4,TRUE
37,6,0.821405182636573,0.940830405648239,2,4,TRUE
37,6.5,0.803109920788674,0.937173549284356,0,4,TRUE
37,7,0.78376230778735,0.933455586150459,0,4,TRUE
37,7.5,0.774245059853504,0.931665053416792,0,4,TRUE
37,8,0.761832412245625,0.927845468155347,0,4,TRUE
37,8.5,0.744403643684311,0.918522549742938,0,4,TRUE
37,9,0.738200668354893,0.915894765837155,0,4,TRUE
37,9.5,0.721278307426154,0.912908015094353,0,4,TRUE
37,10,0.717707768873618,0.911321070881544,0,4,TRUE
37,10.5,0.711293486815122,0.908120361322706,0,4,TRUE
37,11,0.708771584629147,0.907866095336015,0,4,TRUE
37,11.5,0.704688702922308,0.906712428394314,0,4,TRUE
37,12,0.701137122674689,0.906175133537245,0,4,TRUE
37,12.5,0.697765880419158,0.905269191347129,0,4,TRUE
37,13,0.694057780322655,0.904402072536975,0,4,TRUE
37,13.5,0.690402433020749,0.90375465779949,0,4,TRUE
37,14,0.6885247317584,0.904013702900646,0,4,TRUE
37,14.5,0.684815860621644,0.90291986686328,0,4,TRUE
37,15,0.682298812383647,0.902719575757485,0,4,TRUE
37,15.5,0.680316688246412,0.904107761997699,0,4,TRUE
37,16,0.678803662655745,0.903832277208433,0,4,TRUE
37,16.5,0.678417274234973,0.903682209536309,0,4,TRUE
37,17,0.677650345727385,0.903579283251052,0,4,TRUE
37,17.5,0.677163072258008,0.903425529603986,0,4,TRUE
37,18,0.677162209141253,0.903604288442396,0,4,TRUE
37,18.5,0.676952547181422,0.903579367645053,0,4,TRUE
37,19,0.676142946184147,0.903522309507131,0,4,TRUE
37,19.5,0.675153958411197,0.903517013931428,0,4,TRUE
37,20,0.674830826923846,0.903449634155502,0,4,TRUE
37,20.5,0.674213111853901,0.903326735446979,0,4,TRUE
37,21,0.673439144704479,0.903257242239036,0,4,TRUE
37,21.5,0.6732803519723,0.903118693909414,0,4,TRUE
37,22,0.672725475283329,0.90309042250512,0,4,TRUE
37,22.5,0.670201143712438,0.902016945570161,0,4,TRUE
37,23,0.669815170930952,0.901886255528772,0,4,TRUE
37,23.5,0.667901741641433,0.89987339948223,0,4,TRUE
37,24,0.666900111773303,0.899834987807195,0,4,TRUE
37,24.5,0.665320975530705,0.899832276997936,0,4,TRUE
37,25,0.665310076254589,0.899793640334274,0,4,TRUE
41,1,0.871002122390618,0.875061128153501,3,2,TRUE
41,1.5,0.893863495450802,0.920269416712656,3,3,TRUE
41,2,0.911132488707519,0.948713078042571,3,4,TRUE
41,2.5,0.953544780206966,0.975708223951198,3,7,TRUE
41,3,0.986746752861719,0.993603629265378,5,9,TRUE
41,3.5,1,1,10,10,TRUE
41,4,0.990637669614715,0.997056292747435,7,10,TRUE
41,4.5,0.977767129646056,0.992641424320622,7,10,TRUE
41,5,0.964346373138923,0.988814000054143,7,10,TRUE
41,5.5,0.954389783836922,0.984627163609281,6,10,TRUE
41,6,0.939391024198206,0.975772998341596,6,10,TRUE
41,6.5,0.928709289123042,0.971007944420977,5,10,TRUE
41,7,0.918895576730414,0.967480031327389,5,10,TRUE
41,7.5,0.905538914676383,0.964121056946458,5,10,TRUE
41,8,0.894136347578641,0.960758666053787,5,10,TRUE
41,8.5,0.876835322004136,0.951712072758445,5,10,TRUE
41,9,0.870350152832056,0.95006498126844,5,10,TRUE
41,9.5,0.866965920266231,0.947343387683072,5,10,TRUE
41,10,0.861498481610882,0.946190449124033,5,10,TRUE
41,10.5,0.858639958977277,0.945264001860131,5,10,TRUE
41,11,0.855723973261252,0.943655232168259,5,10,TRUE
41,11.5,0.852547608736355,0.942894731081637,5,10,TRUE
41,12,0.84860945856367,0.941624477767241,5,10,TRUE
41,12.5,0.845402001056338,0.941004986218719,5,10,TRUE
41,13,0.843213110940764,0.940979745890286,5,10,TRUE
41,13.5,0.839477803868252,0.940397672162634,5,10,TRUE
41,14,0.837988629780165,0.940241089290633,5,10,TRUE
41,14.5,0.834850084858693,0.93937729166497,5,10,TRUE
41,15,0.831354525296944,0.938937619737241,5,10,TRUE
41,15.5,0.828017245685678,0.9384350055145,5,10,TRUE
41,16,0.825510531444019,0.93761243561705,5,10,TRUE
41,16.5,0.823996047046127,0.937386436365015,5,10,TRUE
41,17,0.82314505538709,0.937281136060076,5,10,TRUE
41,17.5,0.822025271769633,0.937160381765466,5,10,TRUE
41,18,0.820456870805618,0.936719968703336,5,10,TRUE
41,18.5,0.819477832570078,0.936471993047604,5,10,TRUE
41,19,0.818121797178514,0.936302575911723,5,10,TRUE
41,19.5,0.817712247347931,0.936178662454835,5,10,TRUE
41,20,0.81709224705272,0.936127312677401,5,10,TRUE
41,20.5,0.811995294895269,0.933720055772145,5,10,TRUE
41,21,0.811929510809164,0.933665117684332,5,10,TRUE
41,21.5,0.811755223881451,0.933646507925266,5,10,TRUE
41,22,0.811024179947711,0.93354921388877,5,10,TRUE
41,22.5,0.810316677463508,0.933514774174638,5,10,TRUE
41,23,0.809207760874165,0.933309870236423,5,10,TRUE
41,23.5,0.808924657421245,0.933307250782324,5,10,TRUE
41,24,0.808657276909961,0.933266298708033,5,10,TRUE
41,24.5,0.808024126006405,0.93318487310391,5,10,TRUE
41,25,0.808050729038762,0.933191468979804,5,10,TRUE
47,1,0.745524978665628,0.80843802361766,3,9,FALSE
47,1.5,0.780321794219449,0.848552996872439,3,9,FALSE
47,2,0.821102538989623,0.880535325123197,3,9,FALSE
47,2.5,0.859886440216576,0.91297609767368,3,9,FALSE
47,3,0.904320023719893,0.939658755330508,3,10,FALSE
47,3.5,0.94284414226542,0.957647978365345,10,10,FALSE
47,4,0.970599708928549,0.975790046749213,10,10,FALSE
47,4.5,0.988982157889406,0.992771509462715,10,10,FALSE
47,5,1,1,10,10,FALSE
47,5.5,0.987915224562673,0.994644917719851,10,10,FALSE
47,6,0.976091047910299,0.989008202668897,7,10,FALSE
47,6.5,0.96126925149783,0.9833085386076,7,10,FALSE
47,7,0.946846889820376,0.979065700305147,7,9,FALSE
47,7.5,0.934816453530788,0.975317287714643,7,9,FALSE
47,8,0.925723326653041,0.972565407431688,7,9,FALSE
47,8.5,0.919134323983386,0.969270559185641,5,9,FALSE
47,9,0.912163555434543,0.964108773670772,5,9,FALSE
47,9.5,0.904950148277575,0.960411476148002,5,9,FALSE
47,10,0.896374527148699,0.957140246786241,5,9,FALSE
47,10.5,0.891913515790595,0.955540871680077,5,9,FALSE
47,11,0.885116294175291,0.953788082652773,5,9,FALSE
47,11.5,0.881888598927106,0.952149353448291,5,9,FALSE
47,12,0.877242540044555,0.949449679990018,5,9,FALSE
47,12.5,0.873343207705267,0.946668871547057,5,9,FALSE
47,13,0.868330571080266,0.944900082737967,5,9,FALSE
47,13.5,0.863225377209192,0.943382721673071,5,9,FALSE
47,14,0.859719642363089,0.942371527779721,5,9,FALSE
47,14.5,0.858088177174946,0.941821052651917,5,9,FALSE
47,15,0.849951215751494,0.940140950309443,5,9,FALSE
47,15.5,0.847925618914727,0.938083054926376,5,9,FALSE
47,16,0.845630987762287,0.936204285315469,5,9,FALSE
47,16.5,0.844076204581538,0.935611018950028,5,9,FALSE
47,17,0.842092703113432,0.934550362458291,5,9,FALSE
47,17.5,0.841342455254192,0.934218506587512,5,9,FALSE
47,18,0.839533269984344,0.934001551268031,5,9,FALSE
47,18.5,0.836948254745858,0.933381824571095,5,9,FALSE
47,19,0.836280057696219,0.93305487238054,5,9,FALSE
47,19.5,0.835410780534561,0.932695094581141,5,9,FALSE
47,20,0.834045517193022,0.93237316696794,5,9,FALSE
47,20.5,0.831409917651406,0.931651027055732,5,9,FALSE
47,21,0.830404513149733,0.931435875090472,5,9,FALSE
47,21.5,0.828179791006811,0.93099299820048,5,9,FALSE
47,22,0.827123427344045,0.930315682024683,5,9,FALSE
47,22.5,0.826215364040763,0.929837276999757,5,9,FALSE
47,23,0.825746966929106,0.929771923414691,5,9,FALSE
47,23.5,0.824769571230656,0.929580419119414,5,9,FALSE
47,24,0.824212034023625,0.929525757299637,5,9,FALSE
47,24.5,0.822690550504193,0.929175364699744,5,9,FALSE
47,25,0.82232288313244,0.92898200453968,5,9,FALSE
49,1,0.884625847407798,0.890138641210277,3,3,TRUE
49,1.5,0.904608034769283,0.93011123069239,3,3,TRUE
49,2,0.921807283947531,0.953307716994974,3,4,TRUE
49,2.5,0.957533754866808,0.977215115987301,3,5,TRUE
49,3,0.986648360431918,0.994163602754824,5,5,TRUE
49,3.5,1,1,10,10,TRUE
49,4,0.992361843141963,0.997133214431248,7,10,TRUE
49,4.5,0.979216471559096,0.993210698094688,7,9,TRUE
49,5,0.961530818002103,0.987952031430244,7,9,TRUE
49,5.5,0.951373001240797,0.984698505651891,7,9,TRUE
49,6,0.940291007090073,0.976705275240507,6,9,TRUE
49,6.5,0.928300939773454,0.971476193654109,6,9,TRUE
49,7,0.915520418082629,0.967291060844081,4,9,TRUE
49,7.5,0.894098310794577,0.95502700275043,4,9,TRUE
49,8,0.885919321330252,0.952173016622463,4,9,TRUE
49,8.5,0.876475548587673,0.948570400899075,4,9,TRUE
49,9,0.870664929180481,0.94728865473231,4,9,TRUE
49,9.5,0.863058016739616,0.945712177582925,4,9,TRUE
49,10,0.857863090832002,0.945486524746131,4,9,TRUE
49,10.5,0.853730214709266,0.944346047979916,4,9,TRUE
49,11,0.849060912572113,0.943861073068963,4,9,TRUE
49,11.5,0.847123195741308,0.942725311652399,4,9,TRUE
49,12,0.84515769930393,0.942023296139268,4,9,TRUE
49,12.5,0.842821238294444,0.941597721041551,4,9,TRUE
49,13,0.839258423987433,0.940127022325762,4,9,TRUE
49,13.5,0.835379267422583,0.938997170026205,4,9,TRUE
49,14,0.831214289657213,0.937667172064001,4,9,TRUE
49,14.5,0.830248807405801,0.937358949456537,4,9,TRUE
49,15,0.829363746162498,0.93701004527966,4,9,TRUE
49,15.5,0.826528801210434,0.936676116147288,4,9,TRUE
49,16,0.823518018590589,0.936217540405161,4,9,TRUE
49,16.5,0.817115424381456,0.933391127673445,4,9,TRUE
49,17,0.812778301090489,0.932002133099534,4,9,TRUE
49,17.5,0.811904278292268,0.931735385199534,4,9,TRUE
49,18,0.80938758282693,0.931470166564782,4,9,TRUE
49,18.5,0.807937699281875,0.931355716284523,4,9,TRUE
49,19,0.807679019272203,0.931255404965683,4,9,TRUE
49,19.5,0.80730539534848,0.931235832044826,4,9,TRUE
49,20,0.806845421841863,0.931143031998593,4,9,TRUE
49,20.5,0.805429601724538,0.9309865952684,4,9,TRUE
49,21,0.805067085834885,0.930884895145201,4,9,TRUE
49,21.5,0.80395149740335,0.930747542284368,4,9,TRUE
49,22,0.802493959510572,0.930587976698414,4,9,TRUE
49,22.5,0.802459733834421,0.930540120881543,4,9,TRUE
49,23,0.80228601750609,0.930544858167672,4,9,TRUE
49,23.5,0.800172167309407,0.930272182027235,4,9,TRUE
49,24,0.8000482757858,0.930250321192599,4,9,TRUE
49,24.5,0.799479015038093,0.930129265080868,4,9,TRUE
49,25,0.799473368414642,0.929996040158252,4,9,TRUE
65,1,0.903137357644815,0.909587703165816,3,4,TRUE
65,1.5,0.922565500573779,0.946033069377827,3,5,TRUE
65,2,0.947026196322993,0.970700177651975,3,6,TRUE
65,2.5,0.98506802219479,0.992514600664289,5,7,TRUE
65,3,1,1,10,10,TRUE
65,3.5,0.989300857475103,0.995615119868623,4,8,TRUE
65,4,0.967249998403326,0.988554534545404,2,8,TRUE
65,4.5,0.951323970292508,0.983735589920672,2,8,TRUE
65,5,0.934399259892325,0.977849378031823,2,7,TRUE
65,5.5,0.91541825817302,0.970298297616489,0,7,TRUE
65,6,0.898877312503613,0.961455413351244,0,7,TRUE
65,6.5,0.883259774949888,0.954808028754652,0,7,TRUE
65,7,0.865205837597013,0.945615584852198,0,7,TRUE
65,7.5,0.854043008827932,0.941059094676166,0,7,TRUE
65,8,0.844495659577764,0.936018149698639,0,7,TRUE
65,8.5,0.829213982786178,0.929527705098808,0,7,TRUE
65,9,0.818857660018667,0.926942642184891,0,7,TRUE
65,9.5,0.812169391967573,0.925694909701956,0,7,TRUE
65,10,0.80629927189542,0.924181134248692,0,7,TRUE
65,10.5,0.801935041464852,0.921253023778778,0,7,TRUE
65,11,0.798185557783872,0.92006744511458,0,7,TRUE
65,11.5,0.794884282690772,0.919925277036764,0,7,TRUE
65,12,0.791041000776031,0.919246722901522,0,7,TRUE
65,12.5,0.790058883212856,0.920801042542173,0,7,TRUE
65,13,0.78026305101243,0.919634156001512,0,7,TRUE
65,13.5,0.778474438579346,0.919771408432884,0,7,TRUE
65,14,0.776812108654641,0.919218985614348,0,7,TRUE
65,14.5,0.773968017178763,0.918514442423383,0,7,TRUE
65,15,0.772746975976337,0.918273271826942,0,7,TRUE
65,15.5,0.770888112137701,0.91774638216412,0,7,TRUE
65,16,0.770567292169818,0.917919951385578,0,7,TRUE
65,16.5,0.768362290471663,0.917207330229609,0,7,TRUE
65,17,0.767046366177487,0.917878519412066,0,7,TRUE
65,17.5,0.766533345311827,0.917688303743576,0,7,TRUE
65,18,0.766191397285173,0.917391685603414,0,7,TRUE
65,18.5,0.763176929087585,0.916832254459959,0,7,TRUE
65,19,0.762003982234274,0.916792663631328,0,7,TRUE
65,19.5,0.760243434938809,0.916710604509822,0,7,TRUE
65,20,0.759802741175876,0.916629735952108,0,7,TRUE
65,20.5,0.75848600775737,0.916443264963699,0,7,TRUE
65,21,0.757081718662831,0.916277701234345,0,7,TRUE
65,21.5,0.756904588543561,0.916216499286272,0,7,TRUE
65,22,0.756761704812539,0.916152778802964,0,7,TRUE
65,22.5,0.756447628983609,0.916117537232779,0,7,TRUE
65,23,0.755779377664976,0.916009607042851,0,7,TRUE
65,23.5,0.754748745802078,0.91595048701179,0,7,TRUE
65,24,0.753825719329009,0.915953859485815,0,7,TRUE
65,24.5,0.753452151043192,0.915921752227758,0,7,TRUE
65,25,0.753022978711757,0.915881244961544,0,7,TRUE
71,1,0.861826009899778,0.884980282039664,3,3,TRUE
71,1.5,0.886788996708766,0.92570873956971,3,4,TRUE
71,2,0.908259385304257,0.948893122194317,3,5,TRUE
71,2.5,0.948170227840534,0.975086169916024,3,5,TRUE
71,3,0.984865773276357,0.994120291464579,5,10,TRUE
71,3.5,1,1,10,10,TRUE
71,4,0.992601378972785,0.997483901420269,7,9,TRUE
71,4.5,0.978212782966633,0.992762973732332,6,9,TRUE
71,5,0.964766572439223,0.988729922132492,5,9,TRUE
71,5.5,0.94886756036208,0.982918902435478,5,9,TRUE
71,6,0.937314035877183,0.975630833651058,5,9,TRUE
71,6.5,0.923787410539686,0.970665870215865,5,9,TRUE
71,7,0.906181909705519,0.962731518401685,5,9,TRUE
71,7.5,0.893948006116182,0.960330046117432,5,9,TRUE
71,8,0.885343497235318,0.956668084232835,5,9,TRUE
71,8.5,0.876561698785295,0.954239549200761,5,9,TRUE
71,9,0.8705057761926,0.952320532060165,5,9,TRUE
71,9.5,0.862538710998318,0.94942175615268,5,9,TRUE
71,10,0.858561429290792,0.948710600498446,5,9,TRUE
71,10.5,0.855616549402757,0.947948825672915,5,9,TRUE
71,11,0.851951933966754,0.947090512616526,5,9,TRUE
71,11.5,0.845787407042131,0.945130724392485,5,9,TRUE
71,12,0.843789228283492,0.94445618583923,5,9,TRUE
71,12.5,0.842230729588831,0.943912809776751,5,9,TRUE
71,13,0.83968062555405,0.943239180440433,5,9,TRUE
71,13.5,0.836616842439143,0.94272014127272,5,9,TRUE
71,14,0.831794256880844,0.941411278333068,5,9,TRUE
71,14.5,0.830344380335526,0.941174019703486,5,9,TRUE
71,15,0.829353011424519,0.941002258927762,5,9,TRUE
71,15.5,0.827326505088506,0.940729206585837,5,9,TRUE
71,16,0.825880100872962,0.9405425902799,5,9,TRUE
71,16.5,0.825079732240637,0.94053964443502,5,9,TRUE
71,17,0.823749266979868,0.940417953897046,5,9,TRUE
71,17.5,0.817310916441222,0.937776352373784,5,9,TRUE
71,18,0.815883428281154,0.937541528024056,5,9,TRUE
71,18.5,0.814967543000766,0.937511721634616,5,9,TRUE
71,19,0.814757479257075,0.937569769754431,5,9,TRUE
71,19.5,0.813802395224338,0.937462891959046,5,9,TRUE
71,20,0.812681256567368,0.937157786975297,5,9,TRUE
71,20.5,0.81233059755602,0.937128030303901,5,9,TRUE
71,21,0.810523345446095,0.936723757250995,5,9,TRUE
71,21.5,0.809362640504802,0.936473454774445,5,9,TRUE
71,22,0.80751361849913,0.93733278311248,5,9,TRUE
71,22.5,0.806651632492835,0.937299528316758,5,9,TRUE
71,23,0.805657952253232,0.937277445996513,5,9,TRUE
71,23.5,0.80401302849684,0.93664539164913,5,9,TRUE
71,24,0.803917821220419,0.936590707898041,5,9,TRUE
71,24.5,0.803148791686569,0.936498835337708,5,9,TRUE
71,25,0.802733761105869,0.936227445240174,5,9,TRUE
74,1,0.904293800933111,0.906346074890462,3,3,TRUE
74,1.5,0.929566930889454,0.944249544197326,3,4,TRUE
74,2,0.949484944032051,0.968236464114898,3,9,TRUE
74,2.5,0.98199404601081,0.990779728297619,3,10,TRUE
74,3,1,1,10,10,TRUE
74,3.5,0.98941857386452,0.996100695945567,7,10,TRUE
74,4,0.9682735056172,0.990073592341906,7,10,TRUE
74,4.5,0.946100857796808,0.982708235139017,7,10,TRUE
74,5,0.93051684634495,0.977917300549804,7,10,TRUE
74,5.5,0.914889099212692,0.973187908196092,7,10,TRUE
74,6,0.897500377067283,0.969297475635478,5,10,TRUE
74,6.5,0.882695084189204,0.965844549705768,5,10,TRUE
74,7,0.867198141218653,0.963396811202344,5,10,TRUE
74,7.5,0.852836052724315,0.957516401219886,5,10,FALSE
74,8,0.847513880756056,0.956305167173242,5,10,FALSE
74,8.5,0.836973682786424,0.955145890501441,5,10,FALSE
74,9,0.82659418249173,0.953165565117414,5,10,FALSE
74,9.5,0.820462874699503,0.951974057047199,5,10,FALSE
74,10,0.817921787085446,0.951727607355769,5,10,FALSE
74,10.5,0.813417082802913,0.951247930432262,5,10,FALSE
74,11,0.809585279100846,0.950102584038376,5,10,FALSE
74,11.5,0.804544279187767,0.94801577998555,5,10,FALSE
74,12,0.801646030216374,0.94499252380648,5,10,FALSE
74,12.5,0.795388866396706,0.94360116316867,5,10,FALSE
74,13,0.793831407398755,0.942370599578064,5,10,FALSE
74,13.5,0.791019885979552,0.941513632232996,5,10,FALSE
74,14,0.789332555680444,0.941017723647957,5,10,FALSE
74,14.5,0.788015114781607,0.940099067693365,5,10,FALSE
74,15,0.782720793255178,0.937393455820072,5,10,FALSE
74,15.5,0.781975721497906,0.936948300402896,5,10,FALSE
74,16,0.780984028697589,0.93643881753663,5,10,FALSE
74,16.5,0.780089308567365,0.936072727315045,5,10,FALSE
74,17,0.779598851595408,0.935782997233161,5,10,FALSE
74,17.5,0.777733698121625,0.935326486173783,5,10,FALSE
74,18,0.776162619466878,0.935168660580559,5,10,FALSE
74,18.5,0.775333025541134,0.935096963254522,5,10,FALSE
74,19,0.775315645204113,0.935048508989131,5,10,FALSE
74,19.5,0.774985473975854,0.935007745895414,5,10,FALSE
74,20,0.774164487251206,0.934916571429399,5,10,FALSE
74,20.5,0.773824910407162,0.934775541264218,5,10,FALSE
74,21,0.773073826183065,0.934624599088404,5,10,FALSE
74,21.5,0.772419236251638,0.934575879612094,5,10,FALSE
74,22,0.772519432789979,0.934591435973384,5,10,TRUE
74,22.5,0.772197083886058,0.934516292731745,5,10,TRUE
74,23,0.771838158982698,0.934437272876891,5,10,TRUE
74,23.5,0.771564039855548,0.93432621476054,5,10,TRUE
74,24,0.771463867124107,0.934304379374743,5,10,TRUE
74,24.5,0.771226343451268,0.934118955835919,5,10,TRUE
74,25,0.770670918156815,0.934079725066484,5,10,TRUE
87,1,0.919921782521375,0.906749492072531,3,8,FALSE
87,1.5,0.938160955090312,0.940874743258699,3,8,FALSE
87,2,0.956293600126913,0.968598933509467,3,9,FALSE
87,2.5,0.987074489579281,0.992167412276044,5,9,TRUE
87,3,0.998638200411407,0.999026036674837,10,10,TRUE
87,3.5,0.979101484766241,0.990960041724078,7,8,TRUE
87,4,0.94792667181182,0.983833824083051,7,5,TRUE
87,4.5,0.92115837808314,0.976908115001087,7,5,TRUE
87,5,0.899595659213846,0.97106368732075,7,4,TRUE
87,5.5,0.879385501679886,0.962369044422975,7,4,TRUE
87,6,0.855195301919393,0.954773800956867,5,4,TRUE
87,6.5,0.837231805511803,0.946958389989139,5,4,TRUE
87,7,0.817148965600639,0.939711449849986,5,4,TRUE
87,7.5,0.803256059440798,0.934733742951374,5,4,TRUE
87,8,0.791010719274736,0.928253055637432,5,4,TRUE
87,8.5,0.773844614875416,0.920281814801274,5,4,TRUE
87,9,0.767121320858866,0.91670047574806,5,4,TRUE
87,9.5,0.760691993642858,0.915253715940605,5,4,TRUE
87,10,0.753841796843436,0.911798267380131,5,4,TRUE
87,10.5,0.748806591710233,0.909743604742461,5,4,TRUE
87,11,0.74124101966773,0.908457873423695,5,4,TRUE
87,11.5,0.738388925888063,0.907617606757517,5,4,TRUE
87,12,0.733119407441115,0.905903764310181,5,4,TRUE
87,12.5,0.728948261744935,0.904629034139027,5,4,TRUE
87,13,0.725180176189173,0.902979127438547,5,4,TRUE
87,13.5,0.723589837660379,0.902733630651234,5,4,TRUE
87,14,0.715120782521599,0.899156390852163,5,4,TRUE
87,14.5,0.71309633892929,0.898924356590935,5,4,TRUE
87,15,0.710549104818389,0.898702345375109,5,4,TRUE
87,15.5,0.708762464306073,0.898625410089651,5,4,FALSE
87,16,0.70698146091761,0.898566229061071,5,4,FALSE
87,16.5,0.705074847337437,0.898116968327854,5,4,FALSE
87,17,0.704154804159075,0.897892446423195,5,4,TRUE
87,17.5,0.702423360542187,0.898270651878596,5,4,TRUE
87,18,0.701879616941913,0.899045006169329,5,4,TRUE
87,18.5,0.701374958858266,0.898895304266024,5,4,TRUE
87,19,0.700863956903742,0.898738141823639,5,4,TRUE
87,19.5,0.700378141991482,0.898663357361693,5,4,TRUE
87,20,0.699195544978831,0.898613705733447,5,4,TRUE
87,20.5,0.698702981373988,0.898439438966602,5,4,TRUE
87,21,0.697846011634053,0.898161386312339,5,4,TRUE
87,21.5,0.696526331543652,0.89800279429335,5,4,TRUE
87,22,0.695958985633586,0.897856003818954,5,4,TRUE
87,22.5,0.695897225246674,0.897842013191066,5,4,TRUE
87,23,0.695167893643521,0.897686217319755,5,4,TRUE
87,23.5,0.690418258611797,0.897055307786286,5,4,TRUE
87,24,0.690209539087208,0.896981477047447,5,4,TRUE
87,24.5,0.688260252609727,0.89696859163673,5,4,TRUE
87,25,0.68813153077736,0.896932897956396,5,4,TRUE
89,1,0.887503319739309,0.884049613295487,3,5,TRUE
89,1.5,0.915417674476313,0.925156896523015,3,6,TRUE
89,2,0.944111766504402,0.96207003347407,3,6,TRUE
89,2.5,0.982570129494475,0.99101610789813,3,10,TRUE
89,3,1,1,10,10,TRUE
89,3.5,0.985713885113191,0.995142340028638,6,8,TRUE
89,4,0.96371033336795,0.988246701596747,6,8,TRUE
89,4.5,0.9455330300066,0.982976182754394,6,7,TRUE
89,5,0.926813203249936,0.977453635016152,6,7,TRUE
89,5.5,0.901717884434734,0.969340955343614,6,7,TRUE
89,6,0.884042117975476,0.962198946239928,4,7,TRUE
89,6.5,0.868591089643802,0.955017724005007,4,7,TRUE
89,7,0.854276428072519,0.951018467672799,4,7,TRUE
89,7.5,0.842222349670947,0.946189126932923,4,7,TRUE
89,8,0.831851070630068,0.942733127650382,4,7,TRUE
89,8.5,0.823179812317836,0.941113633010624,4,7,TRUE
89,9,0.812353565350085,0.939782244610584,4,7,TRUE
89,9.5,0.806308364983093,0.938308364506948,4,7,TRUE
89,10,0.799807032079304,0.937343961461941,4,7,TRUE
89,10.5,0.787517254009584,0.93174267930445,4,7,TRUE
89,11,0.783930892518856,0.931210853603158,4,7,TRUE
89,11.5,0.782645973483176,0.931134593464014,4,7,TRUE
89,12,0.776587888757032,0.930018948049134,4,7,TRUE
89,12.5,0.772562985954029,0.929552020465448,4,7,TRUE
89,13,0.76998541703989,0.929071760658427,4,7,TRUE
89,13.5,0.768716397733832,0.928862478572288,4,7,TRUE
89,14,0.766956300001598,0.928201457122501,4,7,TRUE
89,14.5,0.764848656520747,0.927684979001798,4,7,TRUE
89,15,0.762914050621515,0.927163188251524,4,7,TRUE
89,15.5,0.760645334729848,0.926779612190108,4,7,TRUE
89,16,0.759741577789605,0.926413289266006,4,7,TRUE
89,16.5,0.758792077094886,0.926119624717268,4,7,TRUE
89,17,0.757773852860738,0.92592708691084,4,7,TRUE
89,17.5,0.756711910513445,0.925808414907305,4,7,TRUE
89,18,0.753885445472664,0.924786280850611,4,7,TRUE
89,18.5,0.751952919075162,0.924634430243513,4,7,TRUE
89,19,0.75192298725221,0.924593736564753,4,7,TRUE
89,19.5,0.750247641579412,0.92364207623779,4,7,TRUE
89,20,0.749576744378308,0.923526115995079,4,7,TRUE
89,20.5,0.750214166056669,0.923438162970829,4,7,TRUE
89,21,0.749804306378499,0.923274584534186,4,7,TRUE
89,21.5,0.749642683755265,0.923218966953572,4,7,TRUE
89,22,0.750280780578459,0.923006751546592,4,7,TRUE
89,22.5,0.749877196546963,0.922896782251893,4,7,TRUE
89,23,0.747950135976588,0.921982053825205,4,7,TRUE
89,23.5,0.747907470777812,0.921897869307985,4,7,TRUE
89,24,0.747566544794074,0.921798722498104,4,7,TRUE
89,24.5,0.74714187080988,0.921656339142307,4,7,TRUE
